Wien-Alter-Ausländische Herkunft | Vienna-Age-Foreign Background;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_ROU;POP_HUN;POP_SYR;POP_RUS;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;.;.;2;7;7810;302;215;137;119;59;93;39;6;114;782;5944;20120101
AT1;AT13;AT130;.;.;2;8;7664;301;227;115;103;67;77;19;3;95;796;5861;20120101
AT1;AT13;AT130;.;.;2;9;7876;276;234;141;101;70;54;27;4;119;815;6035;20120101
AT1;AT13;AT130;.;.;2;10;7592;287;277;121;108;84;59;24;0;115;807;5710;20120101
AT1;AT13;AT130;.;.;2;11;7708;320;308;106;92;97;75;23;4;83;847;5753;20120101
AT1;AT13;AT130;.;.;2;12;7475;317;294;82;108;84;62;28;4;98;797;5601;20120101
AT1;AT13;AT130;.;.;2;13;7564;332;316;104;108;121;59;26;4;95;833;5566;20120101
AT1;AT13;AT130;.;.;2;14;7656;341;308;106;107;101;69;31;4;89;865;5635;20120101
AT1;AT13;AT130;.;.;2;15;7939;350;319;94;113;106;78;25;5;84;872;5893;20120101
AT1;AT13;AT130;.;.;2;16;7956;353;312;88;89;99;70;21;3;80;870;5971;20120101
AT1;AT13;AT130;.;.;2;17;8225;340;338;79;126;111;62;25;4;82;888;6170;20120101
AT1;AT13;AT130;.;.;2;18;8703;370;324;103;114;96;77;28;1;100;857;6633;20120101
AT1;AT13;AT130;.;.;2;19;9968;456;411;158;136;173;143;60;2;96;1101;7232;20120101
AT1;AT13;AT130;.;.;2;20;11116;444;537;265;141;284;192;89;4;110;1327;7723;20120101
AT1;AT13;AT130;.;.;2;21;11807;552;603;375;183;278;251;89;5;118;1597;7756;20120101
AT1;AT13;AT130;.;.;2;22;12197;552;729;461;196;367;305;86;7;125;1719;7650;20120101
AT1;AT13;AT130;.;.;2;23;12931;638;751;506;260;399;361;134;11;117;1956;7798;20120101
AT1;AT13;AT130;.;.;2;24;13077;707;808;534;297;373;373;114;9;149;2085;7628;20120101
AT1;AT13;AT130;.;.;2;25;13179;674;813;587;327;382;386;117;10;152;2222;7509;20120101
AT1;AT13;AT130;.;.;2;26;13281;761;807;574;386;404;314;154;16;139;2264;7462;20120101
AT1;AT13;AT130;.;.;2;27;13789;742;782;622;391;446;362;144;13;138;2411;7738;20120101
AT1;AT13;AT130;.;.;2;28;13954;739;764;590;479;419;317;176;15;159;2534;7762;20120101
AT1;AT13;AT130;.;.;2;29;14209;755;730;617;448;346;319;172;10;155;2575;8082;20120101
AT1;AT13;AT130;.;.;2;30;14256;786;816;598;497;386;380;198;16;188;2578;7813;20120101
AT1;AT13;AT130;.;.;2;31;13670;759;785;596;499;343;389;181;17;183;2651;7267;20120101
AT1;AT13;AT130;.;.;2;32;12738;771;751;553;507;320;354;180;20;165;2488;6629;20120101
AT1;AT13;AT130;.;.;2;33;12522;761;753;485;525;298;368;216;16;151;2423;6526;20120101
AT1;AT13;AT130;.;.;2;34;12376;800;738;479;481;301;348;224;23;155;2538;6289;20120101
AT1;AT13;AT130;.;.;2;35;12190;822;679;494;496;319;342;172;13;150;2522;6181;20120101
AT1;AT13;AT130;.;.;2;36;12460;811;740;454;481;325;316;219;15;150;2424;6525;20120101
AT1;AT13;AT130;.;.;2;37;12791;828;854;408;421;364;334;194;17;150;2414;6807;20120101
AT1;AT13;AT130;.;.;2;38;12702;833;917;405;394;402;246;157;20;125;2462;6741;20120101
AT1;AT13;AT130;.;.;2;39;13029;905;859;411;420;411;284;142;16;149;2387;7045;20120101
AT1;AT13;AT130;.;.;2;40;13272;945;766;353;464;504;260;168;12;145;2312;7343;20120101
AT1;AT13;AT130;.;.;2;41;13647;954;824;417;437;446;254;167;19;128;2405;7596;20120101
AT1;AT13;AT130;.;.;2;42;13854;1006;728;332;374;484;267;159;15;123;2180;8186;20120101
AT1;AT13;AT130;.;.;2;43;14341;916;668;363;412;470;294;137;16;107;2093;8865;20120101
AT1;AT13;AT130;.;.;2;44;13924;849;515;389;354;455;273;145;21;124;2001;8798;20120101
AT1;AT13;AT130;.;.;2;45;13993;797;757;361;377;456;142;101;8;96;2003;8895;20120101
AT1;AT13;AT130;.;.;2;46;13852;780;794;350;396;459;154;95;8;115;1911;8790;20120101
AT1;AT13;AT130;.;.;2;47;13793;723;701;330;335;407;141;98;17;119;1894;9028;20120101
AT1;AT13;AT130;.;.;2;48;13803;733;616;338;343;422;131;93;21;97;1821;9188;20120101
AT1;AT13;AT130;.;.;2;49;13283;708;543;326;340;365;127;83;6;84;1813;8888;20120101
AT1;AT13;AT130;.;.;2;50;12753;771;463;294;396;370;104;85;10;93;1525;8642;20120101
AT1;AT13;AT130;.;.;2;51;12537;745;666;245;423;376;122;76;12;95;1550;8227;20120101
AT1;AT13;AT130;.;.;2;52;12024;740;494;247;461;333;104;87;9;79;1521;7949;20120101
AT1;AT13;AT130;.;.;2;53;11412;694;434;215;462;374;119;99;11;76;1430;7498;20120101
AT1;AT13;AT130;.;.;2;54;11063;727;359;205;501;327;114;93;14;66;1437;7220;20120101
AT1;AT13;AT130;.;.;2;55;11257;857;472;203;432;388;122;128;19;76;1503;7057;20120101
AT1;AT13;AT130;.;.;2;56;10609;977;463;195;494;377;91;152;9;67;1382;6402;20120101
AT1;AT13;AT130;.;.;2;57;10127;1091;369;190;433;384;99;152;5;69;1329;6006;20120101
AT1;AT13;AT130;.;.;2;58;9754;1097;318;199;395;398;71;147;3;45;1281;5800;20120101
AT1;AT13;AT130;.;.;2;59;9595;1074;305;184;414;388;96;128;5;67;1262;5672;20120101
AT1;AT13;AT130;.;.;2;60;9104;948;196;171;326;264;80;115;4;52;1167;5781;20120101
AT1;AT13;AT130;.;.;2;61;9575;1019;328;163;320;276;87;115;3;52;1128;6084;20120101
AT1;AT13;AT130;.;.;2;62;9858;873;225;200;236;311;86;118;2;46;1084;6677;20120101
AT1;AT13;AT130;.;.;2;63;10678;849;231;173;256;227;73;147;5;33;1067;7617;20120101
AT1;AT13;AT130;.;.;2;64;11303;691;185;237;214;196;56;153;3;57;1053;8458;20120101
AT1;AT13;AT130;.;.;2;65;8415;479;168;284;180;158;53;136;8;59;894;5996;20120101
AT1;AT13;AT130;.;.;2;66;8337;399;173;411;161;128;48;102;1;41;992;5881;20120101
AT1;AT13;AT130;.;.;2;67;10578;419;131;371;216;116;55;132;2;32;1118;7986;20120101
AT1;AT13;AT130;.;.;2;68;10421;398;98;364;178;107;60;103;3;17;953;8140;20120101
AT1;AT13;AT130;.;.;2;69;9696;383;102;353;143;91;48;116;2;15;912;7531;20120101
AT1;AT13;AT130;.;.;2;70;10874;361;88;360;119;92;57;95;0;35;875;8792;20120101
AT1;AT13;AT130;.;.;2;71;11303;334;102;402;105;96;57;80;1;39;797;9290;20120101
AT1;AT13;AT130;.;.;2;72;10545;319;78;298;101;78;64;75;5;23;701;8803;20120101
AT1;AT13;AT130;.;.;2;73;6413;232;68;220;67;88;47;67;5;25;540;5054;20120101
AT1;AT13;AT130;.;.;2;74;5351;231;69;184;83;60;40;78;2;37;538;4029;20120101
AT1;AT13;AT130;.;.;2;75;5147;245;37;147;65;56;41;64;3;17;492;3980;20120101
AT1;AT13;AT130;.;.;2;76;5034;188;43;132;62;58;34;50;2;18;505;3942;20120101
AT1;AT13;AT130;.;.;2;77;5015;201;39;109;66;32;38;49;3;15;466;3997;20120101
AT1;AT13;AT130;.;.;2;78;5056;170;55;99;52;38;31;56;0;13;463;4079;20120101
AT1;AT13;AT130;.;.;2;79;5257;174;54;85;47;29;36;40;2;8;460;4322;20120101
AT1;AT13;AT130;.;.;2;80;5269;146;25;78;43;25;29;50;0;7;438;4428;20120101
AT1;AT13;AT130;.;.;2;81;5286;148;29;67;42;19;20;47;2;9;445;4458;20120101
AT1;AT13;AT130;.;.;2;82;4956;111;26;95;42;20;35;38;2;5;399;4183;20120101
AT1;AT13;AT130;.;.;2;83;4831;95;17;63;36;15;20;45;0;12;370;4158;20120101
AT1;AT13;AT130;.;.;2;84;4579;67;16;70;40;15;29;41;0;7;379;3915;20120101
AT1;AT13;AT130;.;.;2;85;4789;70;15;110;47;15;43;39;0;13;410;4027;20120101
AT1;AT13;AT130;.;.;2;86;4584;68;11;162;46;8;41;43;1;8;344;3852;20120101
AT1;AT13;AT130;.;.;2;87;4236;42;7;159;55;9;32;27;0;7;341;3557;20120101
AT1;AT13;AT130;.;.;2;88;3979;44;5;162;67;2;25;40;0;5;360;3269;20120101
AT1;AT13;AT130;.;.;2;89;3429;38;3;171;40;5;34;33;0;9;300;2796;20120101
AT1;AT13;AT130;.;.;2;90;2919;24;4;165;32;8;27;27;1;8;268;2355;20120101
AT1;AT13;AT130;.;.;2;91;2185;16;1;130;24;5;13;22;0;10;206;1758;20120101
AT1;AT13;AT130;.;.;2;92;1416;16;0;59;9;2;8;19;0;4;148;1151;20120101
AT1;AT13;AT130;.;.;2;93;796;3;2;26;14;0;4;18;0;1;58;670;20120101
AT1;AT13;AT130;.;.;2;94;627;2;0;24;5;0;4;14;0;2;66;510;20120101
AT1;AT13;AT130;.;.;2;95;498;0;1;15;4;1;4;10;0;1;55;407;20120101
AT1;AT13;AT130;.;.;2;96;449;0;0;7;3;0;3;5;0;4;41;386;20120101
AT1;AT13;AT130;.;.;2;97;429;4;1;11;2;0;1;6;0;0;38;366;20120101
AT1;AT13;AT130;.;.;2;98;313;2;0;7;1;1;1;3;0;0;29;269;20120101
AT1;AT13;AT130;.;.;2;99;204;2;0;4;2;0;3;0;0;1;18;174;20120101
AT1;AT13;AT130;.;.;2;100;113;1;0;5;0;0;0;5;0;0;10;92;20120101
AT1;AT13;AT130;.;.;2;101;65;0;0;1;0;0;1;0;0;0;2;61;20120101
AT1;AT13;AT130;.;.;2;102;48;0;1;0;0;0;0;1;0;0;6;40;20120101
AT1;AT13;AT130;.;.;2;103;17;0;0;0;0;0;1;0;0;0;2;14;20120101
AT1;AT13;AT130;.;.;2;104;10;0;0;0;0;0;1;0;0;0;0;9;20120101
AT1;AT13;AT130;.;.;2;105;7;1;0;0;0;0;0;0;0;0;1;5;20120101
AT1;AT13;AT130;.;.;2;106;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;.;.;2;107;1;0;0;0;0;0;0;0;0;0;1;0;20120101
AT1;AT13;AT130;.;.;2;108;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;.;.;2;109;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;.;.;2;111;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;.;.;1;0;9156;429;279;228;231;83;164;42;8;61;1163;6468;20120101
AT1;AT13;AT130;.;.;1;1;9280;400;310;230;215;81;155;56;4;70;1235;6524;20120101
AT1;AT13;AT130;.;.;1;2;8958;390;311;216;226;83;140;47;9;69;1227;6240;20120101
AT1;AT13;AT130;.;.;1;3;9049;380;316;202;215;74;146;46;1;67;1087;6515;20120101
AT1;AT13;AT130;.;.;1;4;8587;395;294;179;183;62;115;39;4;103;1052;6161;20120101
AT1;AT13;AT130;.;.;1;5;8579;406;234;156;171;73;106;48;7;88;984;6306;20120101
AT1;AT13;AT130;.;.;1;6;8283;321;226;147;160;66;95;40;2;128;860;6238;20120101
AT1;AT13;AT130;.;.;1;7;8404;315;203;159;144;65;103;40;1;120;844;6410;20120101
AT1;AT13;AT130;.;.;1;8;8191;297;210;136;149;82;87;26;2;118;814;6270;20120101
AT1;AT13;AT130;.;.;1;9;8190;354;242;137;105;73;74;32;9;139;770;6255;20120101
AT1;AT13;AT130;.;.;1;10;7858;318;269;103;126;99;76;26;4;99;871;5867;20120101
AT1;AT13;AT130;.;.;1;11;8060;321;311;110;130;105;81;33;2;94;957;5916;20120101
AT1;AT13;AT130;.;.;1;12;7770;322;292;107;120;82;68;29;8;110;794;5838;20120101
AT1;AT13;AT130;.;.;1;13;7916;368;327;95;109;113;79;28;4;96;889;5808;20120101
AT1;AT13;AT130;.;.;1;14;8101;379;337;112;117;101;85;31;6;90;939;5904;20120101
AT1;AT13;AT130;.;.;1;15;8365;352;338;89;88;115;82;30;4;86;909;6272;20120101
AT1;AT13;AT130;.;.;1;16;8200;346;352;77;98;88;57;27;4;90;870;6191;20120101
AT1;AT13;AT130;.;.;1;17;8709;374;353;78;109;112;70;36;7;83;898;6589;20120101
AT1;AT13;AT130;.;.;1;18;9055;379;378;92;86;96;65;31;4;84;1083;6757;20120101
AT1;AT13;AT130;.;.;1;19;9977;428;539;177;139;199;120;46;4;91;1302;6932;20120101
AT1;AT13;AT130;.;.;1;20;10847;468;702;205;158;262;135;47;5;89;1380;7396;20120101
AT1;AT13;AT130;.;.;1;21;11497;482;709;344;171;303;171;75;8;84;1627;7523;20120101
AT1;AT13;AT130;.;.;1;22;11659;562;734;357;169;294;217;57;13;89;1604;7563;20120101
AT1;AT13;AT130;.;.;1;23;12192;586;778;434;235;368;264;73;12;110;1748;7584;20120101
AT1;AT13;AT130;.;.;1;24;12231;622;782;482;247;321;263;79;15;85;1944;7391;20120101
AT1;AT13;AT130;.;.;1;25;12654;628;825;512;301;374;257;95;17;83;2043;7519;20120101
AT1;AT13;AT130;.;.;1;26;12947;659;921;593;301;392;244;103;13;88;2103;7530;20120101
AT1;AT13;AT130;.;.;1;27;13392;686;927;574;356;429;259;99;28;79;2271;7684;20120101
AT1;AT13;AT130;.;.;1;28;13271;683;810;586;375;418;229;119;22;115;2233;7681;20120101
AT1;AT13;AT130;.;.;1;29;13712;658;936;576;368;391;269;119;21;102;2304;7968;20120101
AT1;AT13;AT130;.;.;1;30;13809;710;957;607;365;371;267;163;19;111;2275;7964;20120101
AT1;AT13;AT130;.;.;1;31;13391;734;989;580;436;359;229;155;24;82;2376;7427;20120101
AT1;AT13;AT130;.;.;1;32;12793;708;952;563;433;327;261;145;21;89;2323;6971;20120101
AT1;AT13;AT130;.;.;1;33;12359;774;907;536;471;312;247;131;19;97;2280;6585;20120101
AT1;AT13;AT130;.;.;1;34;12165;774;862;538;420;318;252;140;15;107;2295;6444;20120101
AT1;AT13;AT130;.;.;1;35;12107;743;797;490;407;328;198;175;12;104;2316;6537;20120101
AT1;AT13;AT130;.;.;1;36;12350;805;748;487;423;334;221;169;18;102;2274;6769;20120101
AT1;AT13;AT130;.;.;1;37;12309;812;815;427;380;291;200;147;15;97;2208;6917;20120101
AT1;AT13;AT130;.;.;1;38;12009;761;839;412;349;324;197;109;26;94;2030;6868;20120101
AT1;AT13;AT130;.;.;1;39;12499;790;870;457;337;355;182;101;9;104;2117;7177;20120101
AT1;AT13;AT130;.;.;1;40;12709;861;833;442;348;333;224;89;21;94;1984;7480;20120101
AT1;AT13;AT130;.;.;1;41;13090;868;826;396;351;340;194;103;17;83;2077;7835;20120101
AT1;AT13;AT130;.;.;1;42;13720;969;792;420;332;392;224;119;14;85;2028;8345;20120101
AT1;AT13;AT130;.;.;1;43;14317;952;777;452;347;423;251;106;22;70;2147;8770;20120101
AT1;AT13;AT130;.;.;1;44;14222;867;680;452;338;434;243;97;22;71;2053;8965;20120101
AT1;AT13;AT130;.;.;1;45;14212;801;957;382;331;408;113;87;26;83;2157;8867;20120101
AT1;AT13;AT130;.;.;1;46;14009;818;960;384;350;415;120;82;23;84;2072;8701;20120101
AT1;AT13;AT130;.;.;1;47;14109;725;904;405;338;408;132;68;27;61;2092;8949;20120101
AT1;AT13;AT130;.;.;1;48;13852;770;768;328;360;370;120;94;15;73;2080;8874;20120101
AT1;AT13;AT130;.;.;1;49;13433;670;715;332;359;369;114;75;19;64;1992;8724;20120101
AT1;AT13;AT130;.;.;1;50;12824;688;646;280;384;351;106;81;13;71;1765;8439;20120101
AT1;AT13;AT130;.;.;1;51;12338;720;786;278;379;325;88;94;17;55;1760;7836;20120101
AT1;AT13;AT130;.;.;1;52;11667;629;647;242;397;296;100;84;25;61;1582;7604;20120101
AT1;AT13;AT130;.;.;1;53;10995;659;533;194;450;317;96;88;13;52;1464;7129;20120101
AT1;AT13;AT130;.;.;1;54;10713;658;440;208;468;264;106;113;13;56;1443;6944;20120101
AT1;AT13;AT130;.;.;1;55;10225;681;644;187;441;286;87;120;10;50;1397;6322;20120101
AT1;AT13;AT130;.;.;1;56;9576;705;572;198;495;276;102;155;14;48;1264;5747;20120101
AT1;AT13;AT130;.;.;1;57;9106;766;431;163;410;300;71;143;10;38;1281;5493;20120101
AT1;AT13;AT130;.;.;1;58;8579;796;333;149;402;307;68;156;6;37;1176;5149;20120101
AT1;AT13;AT130;.;.;1;59;8679;994;288;118;358;382;75;105;9;32;1161;5157;20120101
AT1;AT13;AT130;.;.;1;60;8046;848;235;130;326;285;63;100;7;27;1049;4976;20120101
AT1;AT13;AT130;.;.;1;61;8512;980;392;121;251;315;65;93;8;27;1048;5212;20120101
AT1;AT13;AT130;.;.;1;62;8656;851;298;105;270;279;53;91;7;40;925;5737;20120101
AT1;AT13;AT130;.;.;1;63;9366;790;265;155;200;228;51;92;10;32;914;6629;20120101
AT1;AT13;AT130;.;.;1;64;9507;657;265;196;144;182;42;87;13;29;753;7139;20120101
AT1;AT13;AT130;.;.;1;65;7298;466;209;229;156;202;56;81;7;34;751;5107;20120101
AT1;AT13;AT130;.;.;1;66;6822;335;215;372;99;99;27;80;18;25;788;4764;20120101
AT1;AT13;AT130;.;.;1;67;8722;412;158;329;143;127;38;81;8;20;918;6488;20120101
AT1;AT13;AT130;.;.;1;68;8543;367;117;273;119;93;45;76;15;19;795;6624;20120101
AT1;AT13;AT130;.;.;1;69;7990;324;124;251;93;86;45;78;17;16;713;6243;20120101
AT1;AT13;AT130;.;.;1;70;8783;269;102;252;71;87;39;64;8;22;765;7104;20120101
AT1;AT13;AT130;.;.;1;71;9007;253;95;255;52;87;28;72;11;30;688;7436;20120101
AT1;AT13;AT130;.;.;1;72;8294;229;86;238;67;66;44;70;12;16;601;6865;20120101
AT1;AT13;AT130;.;.;1;73;4937;182;81;159;33;62;44;68;10;32;490;3776;20120101
AT1;AT13;AT130;.;.;1;74;4154;182;71;135;31;58;27;74;12;24;494;3046;20120101
AT1;AT13;AT130;.;.;1;75;3828;146;50;98;33;47;37;78;6;16;442;2875;20120101
AT1;AT13;AT130;.;.;1;76;3598;125;49;112;34;27;27;52;6;17;400;2749;20120101
AT1;AT13;AT130;.;.;1;77;3332;126;50;75;32;35;27;43;1;13;379;2551;20120101
AT1;AT13;AT130;.;.;1;78;3318;99;49;50;23;27;25;48;4;5;297;2691;20120101
AT1;AT13;AT130;.;.;1;79;3265;84;52;32;26;14;16;33;3;7;310;2688;20120101
AT1;AT13;AT130;.;.;1;80;3070;102;22;42;16;14;24;29;3;5;283;2530;20120101
AT1;AT13;AT130;.;.;1;81;3063;71;28;43;16;11;19;42;0;6;272;2555;20120101
AT1;AT13;AT130;.;.;1;82;2712;70;6;39;15;8;24;40;1;3;228;2278;20120101
AT1;AT13;AT130;.;.;1;83;2579;42;13;48;14;11;15;25;0;5;218;2188;20120101
AT1;AT13;AT130;.;.;1;84;2266;32;11;26;8;9;21;27;1;2;186;1943;20120101
AT1;AT13;AT130;.;.;1;85;2079;29;9;22;11;2;17;21;1;2;154;1811;20120101
AT1;AT13;AT130;.;.;1;86;1843;13;3;23;10;5;17;19;0;2;148;1603;20120101
AT1;AT13;AT130;.;.;1;87;1515;14;6;14;14;3;11;16;0;3;105;1329;20120101
AT1;AT13;AT130;.;.;1;88;1301;14;0;15;16;3;14;20;0;1;109;1109;20120101
AT1;AT13;AT130;.;.;1;89;1063;12;2;15;6;0;11;16;1;0;100;900;20120101
AT1;AT13;AT130;.;.;1;90;780;9;4;8;5;3;12;11;0;2;70;656;20120101
AT1;AT13;AT130;.;.;1;91;631;9;1;20;10;1;5;9;0;0;56;520;20120101
AT1;AT13;AT130;.;.;1;92;402;6;0;16;4;1;6;10;0;0;48;311;20120101
AT1;AT13;AT130;.;.;1;93;214;0;1;5;0;0;0;5;0;2;25;176;20120101
AT1;AT13;AT130;.;.;1;94;160;0;1;4;2;0;2;2;0;1;15;133;20120101
AT1;AT13;AT130;.;.;1;95;113;0;0;4;1;1;2;2;0;1;6;96;20120101
AT1;AT13;AT130;.;.;1;96;92;0;1;2;0;1;2;0;0;1;7;78;20120101
AT1;AT13;AT130;.;.;1;97;86;1;0;2;1;0;1;3;0;1;10;67;20120101
AT1;AT13;AT130;.;.;1;98;54;1;0;0;1;0;0;1;0;0;1;50;20120101
AT1;AT13;AT130;.;.;1;99;38;1;0;1;0;0;0;1;0;0;0;35;20120101
AT1;AT13;AT130;.;.;1;100;14;0;0;0;0;0;0;1;0;0;0;13;20120101
AT1;AT13;AT130;.;.;1;101;19;0;0;0;0;0;0;0;0;0;3;16;20120101
AT1;AT13;AT130;.;.;1;102;3;0;0;0;0;0;0;0;0;0;0;3;20120101
AT1;AT13;AT130;.;.;1;103;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;.;.;2;0;8465;362;225;232;214;90;184;66;7;47;1200;5838;20130101
AT1;AT13;AT130;.;.;2;1;8791;380;257;242;217;86;169;63;7;75;1208;6087;20130101
AT1;AT13;AT130;.;.;2;2;8679;368;287;211;203;66;178;60;5;87;1189;6025;20130101
AT1;AT13;AT130;.;.;2;3;8356;339;280;183;240;83;160;52;9;99;1158;5753;20130101
AT1;AT13;AT130;.;.;2;4;8352;322;272;187;216;53;145;48;3;89;1124;5893;20130101
AT1;AT13;AT130;.;.;2;5;8231;351;253;186;194;76;128;65;6;100;990;5882;20130101
AT1;AT13;AT130;.;.;2;6;8298;346;226;185;187;55;108;39;8;114;985;6045;20130101
AT1;AT13;AT130;.;.;2;7;7886;312;211;137;138;72;110;35;2;104;846;5919;20130101
AT1;AT13;AT130;.;.;2;8;7800;308;212;135;125;59;103;45;11;126;794;5882;20130101
AT1;AT13;AT130;.;.;2;9;7696;303;223;117;112;65;84;25;3;109;833;5822;20130101
AT1;AT13;AT130;.;.;2;10;7896;279;235;143;110;70;67;30;6;130;824;6002;20130101
AT1;AT13;AT130;.;.;2;11;7629;294;275;128;106;80;67;26;2;132;847;5672;20130101
AT1;AT13;AT130;.;.;2;12;7761;321;309;106;95;93;93;27;5;88;885;5739;20130101
AT1;AT13;AT130;.;.;2;13;7536;335;294;92;116;83;74;33;7;99;822;5581;20130101
AT1;AT13;AT130;.;.;2;14;7613;348;318;103;112;118;66;29;4;102;862;5551;20130101
AT1;AT13;AT130;.;.;2;15;7712;363;307;111;107;100;74;37;5;97;875;5636;20130101
AT1;AT13;AT130;.;.;2;16;8037;367;317;96;114;106;84;31;7;93;904;5918;20130101
AT1;AT13;AT130;.;.;2;17;8080;374;316;94;92;100;76;23;4;95;903;6003;20130101
AT1;AT13;AT130;.;.;2;18;8972;373;362;117;132;126;90;41;6;106;1014;6605;20130101
AT1;AT13;AT130;.;.;2;19;10248;439;393;205;143;127;159;91;3;115;1222;7351;20130101
AT1;AT13;AT130;.;.;2;20;11415;500;458;324;190;183;230;130;4;123;1401;7872;20130101
AT1;AT13;AT130;.;.;2;21;12362;490;575;436;200;310;237;146;4;131;1683;8150;20130101
AT1;AT13;AT130;.;.;2;22;12787;600;629;505;237;307;292;136;9;149;1894;8029;20130101
AT1;AT13;AT130;.;.;2;23;13367;584;746;626;286;394;369;143;8;157;2115;7939;20130101
AT1;AT13;AT130;.;.;2;24;13965;673;779;677;325;422;414;177;10;146;2295;8047;20130101
AT1;AT13;AT130;.;.;2;25;14003;734;810;659;378;403;412;185;11;179;2370;7862;20130101
AT1;AT13;AT130;.;.;2;26;13852;706;810;655;377;399;415;162;14;186;2490;7638;20130101
AT1;AT13;AT130;.;.;2;27;13774;777;813;607;443;414;347;187;17;166;2462;7541;20130101
AT1;AT13;AT130;.;.;2;28;14168;746;780;621;428;444;390;196;13;151;2616;7783;20130101
AT1;AT13;AT130;.;.;2;29;14271;745;759;619;509;422;319;204;16;182;2695;7801;20130101
AT1;AT13;AT130;.;.;2;30;14377;760;724;629;472;353;334;195;15;175;2721;7999;20130101
AT1;AT13;AT130;.;.;2;31;14435;791;810;588;511;388;400;234;17;210;2696;7790;20130101
AT1;AT13;AT130;.;.;2;32;13761;775;789;589;520;350;388;209;20;189;2740;7192;20130101
AT1;AT13;AT130;.;.;2;33;12839;793;743;543;504;319;374;209;25;171;2582;6576;20130101
AT1;AT13;AT130;.;.;2;34;12551;767;757;486;534;303;381;240;20;154;2506;6403;20130101
AT1;AT13;AT130;.;.;2;35;12440;820;739;483;486;300;359;242;27;172;2615;6197;20130101
AT1;AT13;AT130;.;.;2;36;12233;850;674;479;512;324;339;192;12;167;2570;6114;20130101
AT1;AT13;AT130;.;.;2;37;12483;820;734;453;499;326;324;240;18;159;2459;6451;20130101
AT1;AT13;AT130;.;.;2;38;12769;842;850;404;428;374;335;207;19;159;2431;6720;20130101
AT1;AT13;AT130;.;.;2;39;12752;854;920;398;410;401;255;163;21;143;2503;6684;20130101
AT1;AT13;AT130;.;.;2;40;13061;905;864;394;434;416;291;155;19;162;2414;7007;20130101
AT1;AT13;AT130;.;.;2;41;13275;963;770;357;465;503;271;185;14;146;2350;7251;20130101
AT1;AT13;AT130;.;.;2;42;13605;976;831;415;437;453;267;174;19;138;2399;7496;20130101
AT1;AT13;AT130;.;.;2;43;13837;1015;715;337;379;491;269;170;17;131;2192;8121;20130101
AT1;AT13;AT130;.;.;2;44;14363;929;669;363;414;467;297;153;19;116;2128;8808;20130101
AT1;AT13;AT130;.;.;2;45;13934;855;510;392;369;460;275;160;20;130;2029;8734;20130101
AT1;AT13;AT130;.;.;2;46;13981;800;754;364;384;455;145;117;9;102;2034;8817;20130101
AT1;AT13;AT130;.;.;2;47;13841;785;783;359;402;458;151;100;8;123;1944;8728;20130101
AT1;AT13;AT130;.;.;2;48;13772;729;705;328;333;404;145;110;17;120;1918;8963;20130101
AT1;AT13;AT130;.;.;2;49;13813;733;616;331;356;422;129;101;20;107;1856;9142;20130101
AT1;AT13;AT130;.;.;2;50;13224;703;541;316;341;368;126;89;8;97;1813;8822;20130101
AT1;AT13;AT130;.;.;2;51;12747;783;456;295;411;370;111;96;11;102;1535;8577;20130101
AT1;AT13;AT130;.;.;2;52;12555;745;664;251;432;374;126;79;13;102;1584;8185;20130101
AT1;AT13;AT130;.;.;2;53;12010;738;488;251;467;333;108;94;9;85;1539;7898;20130101
AT1;AT13;AT130;.;.;2;54;11418;683;438;215;473;374;134;99;12;83;1461;7446;20130101
AT1;AT13;AT130;.;.;2;55;11013;723;358;204;505;328;110;100;14;66;1439;7166;20130101
AT1;AT13;AT130;.;.;2;56;11200;851;467;200;437;390;121;129;19;79;1521;6986;20130101
AT1;AT13;AT130;.;.;2;57;10582;977;461;195;502;374;95;159;10;69;1402;6338;20130101
AT1;AT13;AT130;.;.;2;58;10068;1074;363;193;430;379;106;159;6;74;1342;5942;20130101
AT1;AT13;AT130;.;.;2;59;9682;1092;318;194;400;392;76;147;3;50;1294;5716;20130101
AT1;AT13;AT130;.;.;2;60;9512;1069;301;183;422;381;99;133;5;71;1262;5586;20130101
AT1;AT13;AT130;.;.;2;61;9018;944;198;164;323;263;82;119;4;55;1170;5696;20130101
AT1;AT13;AT130;.;.;2;62;9480;997;328;163;322;271;86;116;3;55;1136;6003;20130101
AT1;AT13;AT130;.;.;2;63;9776;864;228;198;230;306;87;119;2;46;1098;6598;20130101
AT1;AT13;AT130;.;.;2;64;10580;831;230;173;252;225;77;149;5;34;1082;7522;20130101
AT1;AT13;AT130;.;.;2;65;11146;682;183;233;212;189;53;153;5;54;1046;8336;20130101
